,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
5224,54.39,53.04,55.04,71.22,70.35,0.37,1.0,0.0,0.9,0.37,0.0,1,0
5225,54.29,53.04,55.04,71.02,70.21,0.38,1.0,0.0,0.9,0.36,0.0,1,0
5226,54.2,53.04,55.04,70.17,69.92,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5227,54.13,53.04,55.04,70.07,69.93,0.38,1.0,0.0,0.9,0.35,0.0,1,0
5228,54.1,53.04,55.04,70.53,70.06,0.38,1.0,0.0,0.9,0.35,0.0,1,0
5229,54.12,53.04,55.04,70.91,70.32,0.36,1.0,0.0,0.9,0.35,0.0,1,0
5230,54.16,53.04,55.04,70.9,70.22,0.38,1.0,0.0,0.9,0.35,0.0,1,0
5231,54.29,53.04,55.04,70.75,70.17,0.37,1.0,0.0,0.9,0.35,0.0,1,0
5232,54.4,53.04,55.04,70.01,69.82,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5233,54.49,53.04,55.04,69.57,69.51,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5234,54.48,53.04,55.04,69.53,69.61,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5235,54.4,53.04,55.04,70.4,69.68,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5236,54.29,53.04,55.04,69.73,69.63,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5237,54.2,53.04,55.04,70.14,69.77,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5238,54.19,53.04,55.04,70.58,70.05,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5239,54.24,53.04,55.04,70.73,69.89,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5240,54.34,53.04,55.04,69.86,69.73,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5241,54.46,53.04,55.04,69.82,69.56,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5242,54.59,53.04,55.04,69.61,69.46,0.39,1.0,0.0,0.9,0.36,0.0,1,0
5243,54.67,53.04,55.04,69.66,69.48,0.38,1.0,0.0,0.9,0.35,0.0,1,0
5244,54.63,53.04,55.04,69.72,69.53,0.35,1.0,0.0,0.9,0.36,0.0,1,0
5245,54.46,53.04,55.04,70.08,69.54,0.35,1.0,0.0,0.9,0.35,0.0,1,0
5246,54.29,53.04,55.04,69.56,69.39,0.36,1.0,0.0,0.9,0.35,0.0,1,0
5247,54.14,53.04,55.04,69.36,69.42,0.35,1.0,0.0,0.9,0.34,0.0,1,0
5248,54.05,53.04,55.04,70.07,69.56,0.35,1.0,0.0,0.9,0.33,0.0,1,0
5249,54.01,53.04,55.04,70.24,69.8,0.33,1.0,0.0,0.9,0.33,0.0,1,0
5250,54.05,53.04,55.04,70.35,69.76,0.34,1.0,0.0,0.9,0.33,0.0,1,0
5251,54.16,53.04,55.04,69.88,69.64,0.35,1.0,0.0,0.9,0.33,0.0,1,0
5252,54.33,53.04,55.04,70.01,69.83,0.33,1.0,0.0,0.9,0.34,0.0,1,0
5253,54.47,53.04,55.04,70.58,70.0,0.33,1.0,0.0,0.9,0.34,0.0,1,0
5254,54.59,53.04,55.04,70.7,70.17,0.32,1.0,0.0,0.9,0.35,0.0,1,0
5255,54.65,53.04,55.04,71.12,70.38,0.31,1.0,0.0,0.9,0.35,0.0,1,0
5256,54.61,53.04,55.04,71.16,70.33,0.33,1.0,0.0,0.9,0.35,0.0,1,0
5257,54.53,53.04,55.04,70.62,70.37,0.32,1.0,0.0,0.9,0.35,0.0,1,0
5258,54.4,53.04,55.04,71.02,70.29,0.34,1.0,0.0,0.9,0.34,0.0,1,0
5259,54.28,53.04,55.04,70.4,70.05,0.35,1.0,0.0,0.9,0.33,0.0,1,0
5260,54.23,53.04,55.04,69.89,69.97,0.35,1.0,0.0,0.9,0.33,0.0,1,0
5261,54.22,53.04,55.04,70.73,70.22,0.32,1.0,0.0,0.9,0.33,0.0,1,0
5262,54.19,53.04,55.04,71.26,70.41,0.32,1.0,0.0,0.9,0.33,0.0,1,0
5263,54.19,53.04,55.04,71.17,70.6,0.31,1.0,0.0,0.9,0.32,0.0,1,0
5264,54.19,53.04,55.04,71.69,70.83,0.3,1.0,0.0,0.9,0.32,0.0,1,0
5265,54.21,53.04,55.04,71.86,70.94,0.3,1.0,0.0,0.9,0.32,0.0,1,0
5266,54.25,53.04,55.04,71.79,70.93,0.31,1.0,0.0,0.9,0.32,0.0,1,0
5267,54.32,53.04,55.04,71.6,71.01,0.3,1.0,0.0,0.9,0.32,0.0,1,0
5268,54.41,53.04,55.04,72.11,71.08,0.31,1.0,0.0,0.9,0.33,0.0,1,0
5269,54.45,53.04,55.04,71.63,71.09,0.3,1.0,0.0,0.9,0.33,0.0,1,0
5270,54.43,53.04,55.04,72.04,71.11,0.31,1.0,0.0,0.9,0.33,0.0,1,0
5271,54.33,53.04,55.04,72.02,71.19,0.3,1.0,0.0,0.9,0.33,0.0,1,0
5272,54.18,53.04,55.04,72.0,71.16,0.31,1.0,0.0,0.9,0.32,0.0,1,0
5273,54.07,53.04,55.04,71.76,71.13,0.31,1.0,0.0,0.9,0.31,0.0,1,0
5274,54.06,53.04,55.04,71.62,71.05,0.31,1.0,0.0,0.9,0.31,0.0,1,0
5275,54.13,53.04,55.04,71.78,71.12,0.3,1.0,0.0,0.9,0.31,0.0,1,0
5276,54.22,53.04,55.04,71.86,71.14,0.3,1.0,0.0,0.9,0.31,0.0,1,0
5277,54.37,53.04,55.04,71.81,71.17,0.31,1.0,0.0,0.9,0.32,0.0,1,0
5278,54.58,53.04,55.04,71.86,71.21,0.31,1.0,0.0,0.9,0.33,0.0,1,0
5279,54.79,53.04,55.04,71.72,71.07,0.32,1.0,0.0,0.9,0.33,0.0,1,0
5280,55.06,53.04,55.04,71.26,70.93,0.32,1.0,0.0,0.9,0.34,0.0,1,0
5281,55.33,53.04,55.04,71.37,70.94,0.31,1.0,0.0,0.9,0.36,0.0,1,0
5282,55.54,53.04,55.04,71.3,70.87,0.32,1.0,0.0,0.9,0.37,0.0,1,0
5283,55.64,53.04,55.04,71.52,70.93,0.31,1.0,0.0,0.9,0.37,0.0,1,0
5284,55.57,53.04,55.04,71.4,70.96,0.31,1.0,0.0,0.9,0.38,0.0,1,0
5285,55.4,53.04,55.04,71.78,71.0,0.31,1.0,0.0,0.9,0.37,0.0,1,0
5286,55.16,53.04,55.04,71.19,70.73,0.33,1.0,0.0,0.9,0.36,0.0,1,0
5287,55.0,53.04,55.04,70.87,70.69,0.32,1.0,0.0,0.9,0.35,0.0,1,0
5288,54.9,53.04,55.04,71.24,70.76,0.32,1.0,0.0,0.9,0.35,0.0,1,0
5289,54.89,53.04,55.04,71.1,70.76,0.32,1.0,0.0,0.9,0.34,0.0,1,0
5290,54.88,53.04,55.04,71.1,70.59,0.33,1.0,0.0,0.9,0.34,0.0,1,0
5291,54.94,53.04,55.04,70.54,70.46,0.32,1.0,0.0,0.9,0.35,0.0,1,0
5292,54.99,53.04,55.04,70.78,70.52,0.32,1.0,0.0,0.9,0.35,0.0,1,0
5293,54.98,53.04,55.04,70.96,70.52,0.32,1.0,0.0,0.9,0.35,0.0,1,0
5294,54.91,53.04,55.04,70.76,70.35,0.33,1.0,0.0,0.9,0.35,0.0,1,0
5295,54.78,53.04,55.04,70.11,70.17,0.33,1.0,0.0,0.9,0.34,0.0,1,0
5296,54.66,53.04,55.04,70.23,70.14,0.32,1.0,0.0,0.9,0.34,0.0,1,0
5297,54.55,53.04,55.04,70.42,70.2,0.31,1.0,0.0,0.9,0.33,0.0,1,0
5298,54.45,53.04,55.04,70.56,70.2,0.32,1.0,0.0,0.9,0.32,0.0,1,0
5299,54.37,53.04,55.04,70.5,70.1,0.32,1.0,0.0,0.9,0.32,0.0,1,0
5300,54.4,53.04,55.04,69.77,69.88,0.33,1.0,0.0,0.9,0.32,0.0,1,0
5301,54.5,53.04,55.04,69.89,69.79,0.32,1.0,0.0,0.9,0.32,0.0,1,0
5302,54.61,53.04,55.04,69.92,69.89,0.3,1.0,0.0,0.9,0.32,0.0,1,0
5303,54.71,53.04,55.04,70.48,69.93,0.31,1.0,0.0,0.9,0.33,0.0,1,0
5304,54.79,53.04,55.04,70.1,69.9,0.3,1.0,0.0,0.9,0.33,0.0,1,0
5305,54.88,53.04,55.04,70.23,69.87,0.3,1.0,0.0,0.9,0.34,0.0,1,0
5306,54.95,53.04,55.04,69.92,69.78,0.31,1.0,0.0,0.9,0.34,0.0,1,0
5307,54.97,53.04,55.04,69.81,69.72,0.3,1.0,0.0,0.9,0.34,0.0,1,0
5308,54.93,53.04,55.04,70.01,69.77,0.3,1.0,0.0,0.9,0.34,0.0,1,0
5309,54.82,53.04,55.04,69.91,69.72,0.3,1.0,0.0,0.9,0.34,0.0,1,0
5310,54.7,53.04,55.04,69.92,69.66,0.31,1.0,0.0,0.9,0.33,0.0,1,0
5311,54.56,53.04,55.04,69.4,69.46,0.31,1.0,0.0,0.9,0.32,0.0,1,0
5312,54.46,53.04,55.04,69.48,69.45,0.3,1.0,0.0,0.9,0.32,0.0,1,0
5313,54.38,53.04,55.04,69.71,69.42,0.31,1.0,0.0,0.9,0.31,0.0,1,0
5314,54.37,53.04,55.04,69.52,69.46,0.3,1.0,0.0,0.9,0.31,0.0,1,0
5315,54.36,53.04,55.04,69.9,69.58,0.28,1.0,0.0,0.9,0.31,0.0,1,0
5316,54.35,53.04,55.04,69.72,69.45,0.31,1.0,0.0,0.9,0.31,0.0,1,0
5317,54.4,53.04,55.04,69.14,69.2,0.32,1.0,0.0,0.9,0.31,0.0,1,0
5318,54.49,53.04,55.04,68.79,68.99,0.32,1.0,0.0,0.9,0.31,0.0,1,0
5319,54.6,53.04,55.04,68.72,68.94,0.3,1.0,0.0,0.9,0.32,0.0,1,0
5320,54.7,53.04,55.04,69.11,68.99,0.3,1.0,0.0,0.9,0.32,0.0,1,0
5321,54.75,53.04,55.04,69.36,69.15,0.28,1.0,0.0,0.9,0.32,0.0,1,0
5322,54.69,53.04,55.04,69.55,69.21,0.28,1.0,0.0,0.9,0.32,0.0,1,0
5323,54.55,53.04,55.04,69.3,69.11,0.29,1.0,0.0,0.9,0.32,0.0,1,0
5324,54.39,53.04,55.04,68.94,69.03,0.29,1.0,0.0,0.9,0.31,0.0,1,0
5325,54.21,53.04,55.04,69.17,69.07,0.28,1.0,0.0,0.9,0.29,0.0,1,0
5326,54.1,53.04,55.39,69.42,69.16,0.27,1.0,0.0,0.9,0.28,0.0,1,0
5327,54.06,53.04,55.42,69.56,69.17,0.28,1.0,0.0,0.9,0.26,0.0,1,0
5328,54.17,53.04,55.67,69.35,69.18,0.27,1.0,0.0,0.9,0.26,0.0,1,0
5329,54.4,53.04,55.88,69.38,69.15,0.28,1.0,0.0,0.9,0.26,0.0,1,0
5330,54.7,53.04,55.73,69.17,69.15,0.27,1.0,0.0,0.9,0.26,0.0,1,0
5331,55.0,53.04,56.14,69.5,69.2,0.27,1.0,0.0,0.9,0.27,0.0,1,0
5332,55.27,53.04,56.33,69.52,69.29,0.26,1.0,0.0,0.9,0.27,0.0,1,0
5333,55.53,53.04,56.34,69.65,69.33,0.26,1.0,0.0,0.9,0.28,0.0,1,0
5334,55.74,53.04,56.49,69.84,69.39,0.26,1.0,0.0,0.9,0.28,0.0,1,0
5335,55.94,53.04,56.63,69.34,69.26,0.28,1.0,0.0,0.9,0.28,0.0,1,0
5336,56.15,53.04,56.63,69.57,69.33,0.26,1.0,0.0,0.9,0.29,0.0,1,0
5337,56.3,53.04,56.92,69.74,69.34,0.27,1.0,0.0,0.9,0.29,0.0,1,0
5338,56.45,53.04,56.92,69.59,69.35,0.27,1.0,0.0,0.9,0.3,0.0,1,0
5339,56.59,53.04,57.0,69.63,69.38,0.27,1.0,0.0,0.9,0.3,0.0,1,0
5340,56.73,53.04,57.04,69.93,69.46,0.25,1.0,0.0,0.9,0.29,0.0,1,0
5341,56.83,53.04,57.38,69.52,69.39,0.27,1.0,0.0,0.9,0.29,0.0,1,0
5342,56.97,53.04,57.29,69.52,69.39,0.27,1.0,0.0,0.9,0.3,0.0,1,0
5343,57.07,53.04,57.3,69.88,69.53,0.25,1.0,0.0,0.9,0.3,0.0,1,0
5344,57.13,53.04,57.55,69.96,69.5,0.27,1.0,0.0,0.9,0.29,0.0,1,0
5345,57.16,53.04,57.74,69.55,69.35,0.28,1.0,0.0,0.9,0.28,0.0,1,0
5346,57.19,53.04,58.0,69.39,69.25,0.27,1.0,0.0,0.9,0.26,0.0,1,0
5347,57.18,53.04,58.55,69.57,69.26,0.27,1.0,0.0,0.9,0.24,0.0,1,0
5348,57.2,53.04,58.87,69.44,69.23,0.27,1.0,0.0,0.9,0.21,0.0,1,0
5349,57.31,53.04,59.39,69.5,69.22,0.26,1.0,0.0,0.9,0.19,0.0,1,0
5350,57.54,53.04,60.13,69.58,69.28,0.25,1.0,0.0,0.9,0.17,0.0,1,0
5351,57.87,53.04,60.68,70.0,69.38,0.24,1.0,0.0,0.9,0.16,0.0,1,0
5352,58.31,53.04,61.14,69.8,69.34,0.26,1.0,0.0,0.9,0.15,0.0,1,0
5353,58.86,53.04,61.59,69.41,69.29,0.24,1.0,0.0,0.9,0.14,0.0,1,0
5354,59.43,53.04,62.2,69.68,69.29,0.25,1.0,0.0,0.9,0.15,0.0,1,0
5355,60.08,53.04,62.5,69.48,69.19,0.26,1.0,0.0,0.9,0.16,0.0,1,0
5356,60.77,53.04,62.94,69.22,69.11,0.26,1.0,0.0,0.9,0.17,0.0,1,0
5357,61.42,53.04,63.19,69.2,69.04,0.26,1.0,0.0,0.9,0.18,0.0,1,0
5358,62.02,53.04,63.63,69.13,69.02,0.25,1.0,0.0,0.9,0.19,0.0,1,0
5359,62.57,53.04,63.94,69.23,68.97,0.26,1.0,0.0,0.9,0.2,0.0,1,0
5360,63.09,53.04,64.2,68.89,68.88,0.27,1.0,0.0,0.9,0.21,0.0,1,0
5361,63.54,53.04,64.42,69.01,68.8,0.28,1.0,0.0,0.9,0.21,0.0,1,0
5362,63.96,53.04,64.86,68.51,68.68,0.28,1.0,0.0,0.9,0.22,0.0,1,0
5363,64.29,53.04,64.87,68.76,68.67,0.27,1.0,0.0,0.9,0.23,0.0,1,0
5364,64.53,53.04,65.15,68.64,68.62,0.28,1.0,0.0,0.9,0.23,0.0,1,0
5365,64.7,53.04,65.45,68.74,68.6,0.28,1.0,0.0,0.9,0.22,0.0,1,0
5366,64.82,53.04,65.63,68.57,68.63,0.27,1.0,0.0,0.9,0.22,0.0,1,0
5367,64.9,53.04,65.83,68.85,68.59,0.28,1.0,0.0,0.9,0.21,0.0,1,0
5368,65.0,53.04,65.95,68.43,68.52,0.29,1.0,0.0,0.9,0.21,0.0,1,0
5369,65.08,53.04,66.36,68.55,68.52,0.28,1.0,0.0,0.9,0.21,0.0,1,0
5370,65.15,53.04,66.48,68.6,68.52,0.29,1.0,0.0,0.9,0.2,0.0,1,0
5371,65.22,53.04,66.52,68.55,68.53,0.29,1.0,0.0,0.9,0.19,0.0,1,0
5372,65.3,53.04,66.65,68.55,68.53,0.29,1.0,0.0,0.9,0.19,0.0,1,0
5373,65.37,53.04,66.91,68.5,68.46,0.3,1.0,0.0,0.9,0.18,0.0,1,0
5374,65.45,53.04,67.07,68.3,68.43,0.29,1.0,0.0,0.9,0.18,0.0,1,0
5375,65.52,53.04,67.15,68.55,68.48,0.29,1.0,0.0,0.9,0.17,0.0,1,0
5376,65.59,53.04,67.28,68.58,68.51,0.29,1.0,0.0,0.9,0.16,0.0,1,0
5377,65.66,53.04,67.56,68.57,68.49,0.3,1.0,0.0,0.9,0.16,0.0,1,0
5378,65.73,53.04,67.52,68.45,68.43,0.3,1.0,0.0,0.9,0.16,0.0,1,0
5379,65.78,53.04,67.69,68.39,68.39,0.3,1.0,0.0,0.9,0.15,0.0,1,0
5380,65.89,53.04,67.88,68.59,68.45,0.29,1.0,0.0,0.9,0.14,0.0,1,0
5381,66.02,53.04,68.21,68.65,68.52,0.29,1.0,0.0,0.9,0.15,0.0,1,0
5382,66.19,53.04,68.15,68.59,68.5,0.3,1.0,0.0,0.9,0.14,0.0,1,0
5383,66.38,53.04,68.16,68.41,68.47,0.3,1.0,0.0,0.9,0.14,0.0,1,0
5384,66.53,53.04,68.48,68.58,68.42,0.3,1.0,0.0,0.9,0.14,0.0,1,0
5385,66.72,53.04,68.67,68.31,68.39,0.3,1.0,0.0,0.9,0.14,0.0,1,0
5386,66.86,53.04,68.98,68.48,68.35,0.31,1.0,0.0,0.9,0.14,0.0,1,0
5387,67.01,53.04,68.85,68.21,68.33,0.31,1.0,0.0,0.9,0.14,0.0,1,0
5388,67.15,53.04,69.0,68.48,68.39,0.3,1.0,0.0,0.9,0.14,0.0,1,0
5389,67.26,53.04,69.14,68.53,68.44,0.3,1.0,0.0,0.9,0.13,0.0,1,0
5390,67.36,53.04,69.15,68.52,68.47,0.3,1.0,0.0,0.9,0.13,0.0,1,0
5391,67.45,53.04,69.41,68.52,68.44,0.31,1.0,0.0,0.9,0.12,0.0,1,0
5392,67.55,53.04,69.79,68.29,68.36,0.31,1.0,0.0,0.9,0.12,0.0,1,0
5393,67.64,53.04,69.78,68.12,68.25,0.32,1.0,0.0,0.9,0.12,0.0,1,0
5394,67.72,53.04,69.81,68.06,68.2,0.32,1.0,0.0,0.9,0.12,0.0,1,0
5395,67.76,53.04,69.62,68.15,68.17,0.32,1.0,0.0,0.9,0.11,0.0,1,0
5396,67.82,53.04,69.93,67.96,68.09,0.33,1.0,0.0,0.9,0.11,0.0,1,0
5397,67.87,53.04,69.94,67.9,68.05,0.33,1.0,0.0,0.9,0.11,0.0,1,0
5398,67.9,53.04,69.96,67.81,67.98,0.34,1.0,0.0,0.9,0.1,0.0,1,0
5399,67.92,53.04,70.21,67.79,67.95,0.33,1.0,0.0,0.9,0.09,0.0,1,0
5400,67.94,53.04,70.29,67.78,67.94,0.33,1.0,0.0,0.9,0.02,0.0,0,0
5401,67.94,57.89,72.5,67.82,67.97,0.16,1.0,0.0,0.9,0.0,0.0,0,0
5402,67.9,59.08,72.5,67.76,67.99,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5403,67.83,60.56,72.5,67.62,67.97,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5404,67.78,61.92,72.5,67.46,67.94,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5405,67.75,63.14,72.5,67.45,67.9,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5406,67.72,64.45,72.5,67.36,67.87,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5407,67.7,65.56,72.5,67.28,67.83,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5408,67.68,66.74,72.5,67.2,67.77,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5409,67.67,67.8,72.5,67.25,67.73,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5410,67.66,69.03,72.5,67.16,67.69,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5411,67.66,70.02,72.5,67.04,67.64,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5412,67.65,71.07,72.5,67.01,67.59,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5413,67.65,72.22,72.5,66.91,67.54,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5414,67.64,72.5,72.5,66.88,67.48,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5415,67.63,72.5,72.5,66.74,67.44,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5416,67.62,72.5,72.5,66.57,67.38,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5417,67.62,72.5,72.5,66.44,67.31,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5418,67.6,72.5,72.5,66.46,67.25,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5419,67.61,72.5,72.5,66.52,67.22,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5420,67.59,72.5,72.5,66.59,67.21,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5421,67.59,72.5,72.5,66.55,67.21,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5422,67.59,72.5,72.5,66.35,67.19,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5423,67.59,72.5,72.5,66.2,67.14,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5424,67.57,72.5,72.5,66.08,67.08,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5425,67.57,72.5,72.5,66.07,67.02,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5426,67.55,72.5,72.5,66.0,66.98,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5427,67.55,72.5,72.5,66.01,66.94,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5428,67.54,72.5,72.5,66.01,66.91,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5429,67.53,72.5,72.5,66.09,66.9,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5430,67.52,72.5,72.5,66.2,66.89,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5431,67.52,72.5,72.5,66.16,66.88,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5432,67.5,72.5,72.5,66.04,66.82,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5433,67.49,72.5,72.5,66.07,66.79,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5434,67.48,72.5,72.5,66.14,66.81,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5435,67.46,72.5,72.5,66.08,66.79,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5436,67.45,72.5,72.5,66.09,66.76,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5437,67.44,72.5,72.5,66.0,66.75,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5438,67.42,72.5,72.5,65.94,66.73,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5439,67.42,72.5,72.5,66.01,66.73,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5440,67.4,72.5,72.5,66.03,66.7,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5441,67.39,72.5,72.5,66.02,66.69,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5442,67.37,72.5,72.5,65.97,66.67,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5443,67.36,72.5,72.5,65.93,66.66,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5444,67.35,72.5,72.5,65.96,66.65,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5445,67.34,72.5,72.5,65.89,66.63,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5446,67.33,72.5,72.5,65.96,66.61,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5447,67.31,72.5,72.5,65.98,66.59,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5448,67.3,72.5,72.5,65.95,66.57,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5449,67.28,72.5,72.5,65.98,66.59,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5450,67.27,72.5,72.5,66.12,66.6,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5451,67.26,72.5,72.5,66.09,66.61,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5452,67.25,72.5,72.5,66.03,66.59,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5453,67.24,72.5,72.5,66.07,66.58,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5454,67.22,72.5,72.5,65.92,66.55,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5455,67.2,72.5,72.5,66.13,66.56,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5456,67.2,72.5,72.5,66.3,66.59,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5457,67.19,72.5,72.5,66.21,66.62,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5458,67.17,72.5,72.5,66.04,66.63,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5459,67.16,72.5,72.5,65.88,66.59,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5460,67.15,72.5,72.5,65.96,66.59,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5461,67.15,72.5,72.5,65.93,66.57,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5462,67.13,72.5,72.5,65.79,66.53,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5463,67.13,72.5,72.5,65.74,66.48,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5464,67.12,72.5,72.5,65.7,66.46,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5465,67.11,72.5,72.5,65.68,66.44,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5466,67.1,72.5,72.5,65.81,66.44,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5467,67.1,72.5,72.5,65.79,66.45,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5468,67.09,72.5,72.5,65.6,66.43,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5469,67.07,72.5,72.5,65.74,66.43,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5470,67.07,72.5,72.5,65.55,66.4,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5471,67.05,72.5,72.5,65.53,66.38,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5472,67.05,72.5,72.5,65.52,66.36,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5473,67.04,72.5,72.5,65.5,66.34,0.1,1.0,0.0,0.9,0.0,0.0,0,0
5474,67.03,72.5,72.5,65.46,66.32,0.1,0.99,0.01,0.89,0.0,0.0,0,0
5475,67.02,72.5,72.5,65.42,66.29,0.1,0.98,0.02,0.88,0.0,0.0,0,0
5476,67.02,72.5,72.5,65.36,66.33,0.1,0.97,0.03,0.87,0.0,0.0,0,0
5477,67.01,72.5,72.5,65.4,66.43,0.1,0.96,0.04,0.86,0.0,0.0,0,0
5478,67.0,72.5,72.5,65.41,66.5,0.1,0.95,0.05,0.85,0.0,0.0,0,0
5479,66.99,72.5,72.5,65.51,66.62,0.1,0.94,0.06,0.84,0.0,0.0,0,0
5480,66.98,72.5,72.5,65.46,66.75,0.1,0.92,0.08,0.83,0.0,0.0,0,0
5481,66.97,72.5,72.5,65.47,66.89,0.1,0.91,0.09,0.82,0.0,0.0,0,0
5482,66.96,72.5,72.5,65.38,67.02,0.1,0.9,0.1,0.81,0.0,0.0,0,0
5483,66.95,72.5,72.5,65.3,67.14,0.1,0.89,0.11,0.8,0.0,0.0,0,0
5484,66.95,72.5,72.5,65.39,67.28,0.1,0.88,0.12,0.79,0.0,0.0,0,0
5485,66.95,72.5,72.5,65.16,67.46,0.1,0.87,0.13,0.78,0.0,0.0,0,0
5486,66.93,72.5,72.5,65.11,67.6,0.1,0.86,0.14,0.77,0.0,0.0,0,0
5487,66.93,72.5,72.5,65.18,67.8,0.1,0.85,0.15,0.76,0.0,0.0,0,0
5488,66.92,72.5,72.5,65.18,68.0,0.1,0.84,0.16,0.75,0.0,0.0,0,0
5489,66.91,72.5,72.5,65.28,68.22,0.1,0.83,0.17,0.74,0.0,0.0,0,0
5490,66.91,72.5,72.5,65.46,68.42,0.1,0.82,0.18,0.73,0.0,0.0,0,0
5491,66.9,72.5,72.5,65.56,68.62,0.1,0.81,0.19,0.72,0.0,0.0,0,0
5492,66.91,72.5,72.5,65.54,68.86,0.1,0.8,0.2,0.71,0.0,0.0,0,0
