,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure,Occupancy Mode Indicator,Fault Detection Ground Truth
18620,41.74,55,2.83,2.83,54.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18621,41.62,55,2.78,2.78,54.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18622,41.51,55,2.7,2.7,54.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18623,41.4,55,2.63,2.63,54.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18624,41.29,55,2.62,2.62,54.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18625,41.17,55,2.62,2.62,54.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18626,41.06,55,2.64,2.64,54.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18627,40.95,55,2.58,2.58,54.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18628,40.84,55,2.54,2.54,54.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18629,40.73,55,2.49,2.49,54.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18630,40.62,55,2.42,2.42,54.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18631,40.51,55,2.36,2.36,54.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18632,40.39,55,2.32,2.32,54.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18633,40.28,55,2.27,2.27,54.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18634,40.17,55,2.22,2.22,54.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18635,40.06,55,2.19,2.19,54.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18636,39.95,55,2.16,2.16,54.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18637,39.84,55,2.11,2.11,54.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18638,39.73,55,2.07,2.07,54.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18639,39.62,55,2.02,2.02,54.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18640,39.51,55,2.0,2.0,54.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18641,39.4,55,1.96,1.96,54.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18642,39.29,55,1.94,1.94,54.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18643,39.18,55,1.92,1.92,54.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18644,39.07,55,1.92,1.92,54.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18645,38.97,55,1.87,1.87,54.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18646,38.86,55,1.87,1.87,54.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18647,38.75,55,1.88,1.88,54.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18648,38.64,55,1.89,1.89,54.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18649,38.53,55,1.9,1.9,54.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18650,38.42,55,1.9,1.9,54.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18651,38.32,55,1.94,1.94,54.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18652,38.21,55,1.93,1.93,54.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18653,38.1,55,1.92,1.92,54.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18654,37.99,55,1.91,1.91,54.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18655,37.89,55,1.89,1.89,54.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18656,37.78,55,1.92,1.92,54.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18657,37.67,55,1.91,1.91,54.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18658,37.57,55,1.9,1.9,54.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18659,37.46,55,1.9,1.9,54.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18660,37.35,55,1.95,1.95,54.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18661,37.25,55,1.97,1.97,54.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18662,37.14,55,2.02,2.02,54.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18663,37.04,55,2.03,2.03,54.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18664,36.93,55,2.01,2.01,54.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18665,36.82,55,2.03,2.03,54.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18666,36.72,55,2.05,2.05,54.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18667,36.61,55,2.08,2.08,54.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18668,36.51,55,2.07,2.07,54.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18669,36.4,55,2.07,2.07,54.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18670,36.3,55,2.05,2.05,54.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18671,36.2,55,2.05,2.05,54.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18672,36.09,55,2.05,2.05,54.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18673,35.99,55,2.03,2.03,54.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18674,35.89,55,2.02,2.02,54.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18675,35.78,55,1.96,1.96,54.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18676,35.68,55,1.94,1.94,54.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18677,35.58,55,1.91,1.91,54.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18678,35.47,55,1.84,1.84,54.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18679,35.37,55,1.8,1.8,54.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18680,35.27,55,1.73,1.73,54.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18681,35.17,55,1.68,1.68,54.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18682,35.06,55,1.65,1.65,54.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18683,34.96,55,1.64,1.64,54.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18684,34.86,55,1.59,1.59,54.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18685,34.76,55,1.58,1.58,54.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18686,34.66,55,1.58,1.58,54.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18687,34.56,55,1.61,1.61,54.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18688,34.46,55,1.62,1.62,54.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18689,34.36,55,1.65,1.65,54.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18690,34.26,55,1.67,1.67,54.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18691,34.16,55,1.67,1.67,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18692,34.06,55,1.67,1.67,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18693,33.96,55,1.65,1.65,53.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18694,33.86,55,1.62,1.62,53.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18695,33.76,55,1.66,1.66,53.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18696,33.66,55,1.7,1.7,53.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18697,33.56,55,1.68,1.68,53.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18698,33.46,55,1.67,1.67,53.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18699,33.36,55,1.67,1.67,53.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18700,33.26,55,1.69,1.69,53.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18701,33.16,55,1.67,1.67,53.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18702,33.07,55,1.65,1.65,53.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18703,32.97,55,1.68,1.68,53.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18704,32.87,55,1.72,1.72,53.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18705,32.77,55,1.69,1.69,53.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18706,32.68,55,1.7,1.7,53.92,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18707,32.58,55,1.71,1.71,53.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18708,32.48,55,1.71,1.71,53.91,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18709,32.39,55,1.66,1.66,53.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18710,32.29,55,1.62,1.62,53.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18711,32.2,55,1.58,1.58,53.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18712,32.1,55,1.55,1.55,53.89,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18713,32.0,55,1.54,1.54,53.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18714,31.91,55,1.54,1.54,53.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18715,31.81,55,1.56,1.56,53.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18716,31.72,55,1.58,1.58,53.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18717,31.62,55,1.6,1.6,53.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18718,31.53,55,1.6,1.6,53.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18719,31.44,55,1.6,1.6,53.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18720,76.97,55,61.16,61.16,60.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18721,76.91,55,61.13,61.13,60.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18722,76.85,55,61.14,61.14,60.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18723,76.79,55,61.22,61.22,60.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18724,76.74,55,61.39,61.39,60.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18725,76.68,55,61.53,61.53,60.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18726,76.62,55,61.62,61.62,60.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18727,76.57,55,61.68,61.68,60.72,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18728,76.51,55,61.7,61.7,60.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18729,76.45,55,61.73,61.73,60.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18730,76.4,55,61.75,61.75,60.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18731,76.34,55,61.86,61.86,60.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18732,76.29,55,62.04,62.04,60.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18733,76.23,55,62.27,62.27,60.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18734,76.18,55,62.47,62.47,60.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18735,76.12,55,62.51,62.51,60.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18736,76.07,55,62.47,62.47,60.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18737,76.01,55,62.38,62.38,60.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18738,75.96,55,62.24,62.24,60.62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18739,75.91,55,62.08,62.08,60.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18740,75.85,55,61.97,61.97,60.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18741,75.8,55,61.84,61.84,60.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18742,75.75,55,61.81,61.81,60.59,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18743,75.69,55,61.79,61.79,60.58,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18744,75.64,55,61.79,61.79,60.57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18745,75.59,55,61.82,61.82,60.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18746,75.54,55,61.92,61.92,60.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18747,75.48,55,62.0,62.0,60.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18748,75.43,55,62.11,62.11,60.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18749,75.38,55,62.29,62.29,60.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18750,75.33,55,62.53,62.53,60.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18751,75.28,55,62.77,62.77,60.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18752,75.23,55,63.0,63.0,60.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18753,75.18,55,63.01,63.01,60.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18754,75.13,55,62.92,62.92,60.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18755,75.08,55,62.85,62.85,60.49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18756,75.03,55,63.01,63.01,60.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18757,74.98,55,63.18,63.18,60.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18758,74.93,55,63.32,63.32,60.47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18759,74.88,55,63.43,63.43,60.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18760,74.83,55,63.6,63.6,60.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18761,74.78,55,63.89,63.89,60.45,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18762,74.73,55,64.28,64.28,60.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18763,74.68,55,64.6,64.6,60.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18764,74.63,55,64.09,64.09,60.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18765,74.59,55,63.29,63.29,60.43,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18766,74.54,55,63.19,63.19,60.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18767,74.49,55,63.04,63.04,60.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18768,74.44,55,62.76,62.76,60.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18769,74.4,55,62.5,62.5,60.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18770,74.35,55,62.39,62.39,60.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18771,74.3,55,62.44,62.44,60.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18772,74.26,55,62.65,62.65,60.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18773,74.21,55,62.79,62.79,60.38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18774,74.17,55,62.88,62.88,60.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18775,74.12,55,62.94,62.94,60.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18776,74.08,55,62.94,62.94,60.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18777,74.03,55,62.94,62.94,60.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18778,73.99,55,62.96,62.96,60.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18779,73.94,55,63.01,63.01,60.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18780,73.9,55,63.09,63.09,60.34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18781,73.85,55,63.12,63.12,60.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18782,73.81,55,63.11,63.11,60.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18783,73.76,55,63.14,63.14,60.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18784,73.72,55,63.35,63.35,60.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18785,73.68,55,63.53,63.53,60.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18786,73.63,55,63.45,63.45,60.31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18787,73.59,55,63.32,63.32,60.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18788,73.55,55,63.47,63.47,60.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18789,73.5,55,63.67,63.67,60.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18790,73.46,55,63.66,63.66,60.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18791,73.42,55,63.54,63.54,60.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18792,73.38,55,63.42,63.42,60.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18793,73.33,55,63.43,63.43,60.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18794,73.29,55,63.65,63.65,60.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18795,73.25,55,63.92,63.92,60.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18796,73.21,55,64.14,64.14,60.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18797,73.17,55,63.9,63.9,60.26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18798,73.13,55,63.66,63.66,60.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18799,73.09,55,63.73,63.73,60.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18800,73.05,55,64.32,64.32,60.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18801,73.01,55,64.76,64.76,60.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18802,72.97,55,64.99,64.99,60.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18803,72.93,55,65.14,65.14,60.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18804,72.89,55,65.21,65.21,60.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18805,72.85,55,64.76,64.76,60.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18806,72.81,55,64.21,64.21,60.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18807,72.77,55,63.79,63.79,60.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18808,72.73,55,63.59,63.59,60.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18809,72.69,55,63.43,63.43,60.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18810,72.66,55,63.19,63.19,60.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18811,72.62,55,63.03,63.03,60.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18812,72.58,55,62.94,62.94,60.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18813,72.54,55,63.21,63.21,60.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18814,72.5,55,63.67,63.67,60.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18815,72.47,55,63.92,63.92,60.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18816,72.43,55,64.31,64.31,60.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18817,72.39,55,64.3,64.3,60.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18818,72.36,55,64.08,64.08,60.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18819,72.32,55,63.98,63.98,60.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18820,72.28,55,63.91,63.91,60.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18821,72.25,55,63.76,63.76,60.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18822,72.21,55,63.89,63.89,60.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18823,72.18,55,63.95,63.95,60.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18824,72.14,55,63.97,63.97,60.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18825,72.1,55,63.88,63.88,60.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18826,72.07,55,63.76,63.76,60.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18827,72.03,55,63.87,63.87,60.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18828,72.0,55,64.01,64.01,60.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18829,71.96,55,64.09,64.09,60.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18830,71.93,55,64.02,64.02,60.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18831,71.89,55,63.83,63.83,60.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18832,71.86,55,63.63,63.63,60.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18833,71.83,55,63.51,63.51,60.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18834,71.79,55,63.51,63.51,60.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18835,71.76,55,63.57,63.57,60.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18836,71.72,55,63.59,63.59,60.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18837,71.69,55,63.54,63.54,60.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18838,71.66,55,63.3,63.3,60.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18839,71.62,55,63.0,63.0,60.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18840,71.59,55,62.72,62.72,60.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18841,71.56,55,62.46,62.46,60.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18842,71.53,55,62.43,62.43,60.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
18843,71.49,55,62.43,62.43,60.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.01,0,0
