,AHU: Supply Air Temperature,AHU: Supply Air Temperature Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Return Air Fan Speed Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,AHU: Supply Air Duct Static Pressure Set Point,AHU: Supply Air Duct Static Pressure,Occupancy Mode Indicator,Fault Detection Ground Truth
21019,54.95,55,77.72,73.8,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.39,1,0
21020,54.95,55,77.65,73.79,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
21021,54.9,55,77.48,73.75,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
21022,54.92,55,77.46,73.74,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.42,1,0
21023,55.06,55,77.71,73.81,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.42,1,0
21024,54.98,55,77.64,73.79,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
21025,54.98,55,77.52,73.75,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
21026,54.89,55,77.42,73.73,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
21027,55.09,55,77.55,73.77,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
21028,55.03,55,77.67,73.8,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
21029,55.19,55,77.75,73.82,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.4,1,0
21030,54.95,55,77.68,73.8,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.39,1,0
21031,54.95,55,77.13,73.65,72.03,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,0
21032,54.93,55,76.67,73.51,72.01,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,0
21033,54.94,55,76.39,73.43,71.99,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.4,1,0
21034,54.94,55,76.33,73.41,71.98,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.43,1,0
21035,54.93,55,76.76,73.52,71.99,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
21036,54.88,55,77.12,73.61,71.99,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.47,1,0
21037,54.87,55,77.03,73.58,71.97,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.48,1,0
21038,54.87,55,76.88,73.53,71.97,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.5,1,0
21039,54.83,55,77.03,73.57,71.98,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.51,1,0
21040,54.92,55,77.42,73.67,71.99,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.52,1,0
21041,54.9,55,77.81,73.77,72.0,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.52,1,0
21042,54.94,55,77.6,73.72,71.99,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.51,1,0
21043,54.88,55,76.99,73.56,71.98,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.52,1,0
21044,54.88,55,76.46,73.42,71.98,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.52,1,0
21045,54.92,55,76.21,73.35,71.97,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.53,1,0
21046,54.85,55,76.36,73.38,71.96,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.54,1,0
21047,54.91,55,76.59,73.43,71.97,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21048,54.93,55,76.76,73.48,71.99,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21049,54.93,55,77.11,73.58,72.0,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21050,54.96,55,77.18,73.62,72.01,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.54,1,0
21051,55.15,55,77.33,73.68,72.03,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.52,1,0
21052,55.18,55,77.73,73.8,72.03,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.5,1,0
21053,55.08,55,77.31,73.69,72.02,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.48,1,0
21054,55.13,55,76.95,73.6,72.01,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.47,1,0
21055,55.14,55,76.85,73.56,72.0,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
21056,54.98,55,76.71,73.52,72.0,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
21057,54.97,55,76.61,73.5,72.0,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
21058,55.03,55,76.53,73.47,71.99,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.47,1,0
21059,55.06,55,76.67,73.5,71.99,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.47,1,0
21060,55.04,55,76.9,73.57,72.0,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.48,1,0
21061,55.15,55,77.12,73.63,72.01,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.48,1,0
21062,55.12,55,77.37,73.7,72.02,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.47,1,0
21063,55.11,55,77.41,73.72,72.03,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
21064,55.12,55,77.61,73.78,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
21065,55.19,55,77.66,73.8,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.42,1,0
21066,55.14,55,77.75,73.82,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.4,1,0
21067,55.25,55,77.67,73.81,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.37,1,0
21068,55.32,55,77.86,73.86,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.35,1,0
21069,55.36,55,77.91,73.87,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.32,1,0
21070,55.21,55,78.09,73.91,72.05,0.71,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.3,1,0
21071,55.27,55,77.91,73.86,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.29,1,0
21072,55.24,55,77.87,73.85,72.04,0.71,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.29,1,0
21073,55.22,55,78.01,73.88,72.04,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.29,1,0
21074,55.3,55,78.09,73.9,72.03,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.29,1,0
21075,55.15,55,78.09,73.89,72.03,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.3,1,0
21076,55.18,55,77.86,73.83,72.02,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.3,1,0
21077,55.17,55,77.72,73.79,72.01,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.31,1,0
21078,55.08,55,77.89,73.83,72.01,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.32,1,0
21079,55.14,55,77.94,73.84,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.33,1,0
21080,55.05,55,78.01,73.85,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.34,1,0
21081,55.02,55,78.07,73.87,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.35,1,0
21082,55.02,55,78.15,73.89,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.37,1,0
21083,55.17,55,78.39,73.95,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.38,1,0
21084,55.08,55,78.11,73.88,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.39,1,0
21085,55.04,55,77.97,73.84,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.4,1,0
21086,54.99,55,78.01,73.85,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.4,1,0
21087,55.01,55,77.85,73.81,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.4,1,0
21088,54.97,55,77.91,73.83,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21089,55.02,55,77.75,73.79,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21090,54.92,55,77.68,73.77,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21091,55.08,55,77.49,73.72,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21092,54.92,55,77.53,73.73,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21093,55.0,55,77.49,73.71,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.4,1,0
21094,54.97,55,77.21,73.62,71.97,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21095,54.89,55,76.75,73.5,71.95,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.43,1,0
21096,54.88,55,76.53,73.44,71.95,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.46,1,0
21097,54.77,55,76.32,73.38,71.94,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.49,1,0
21098,54.8,55,76.38,73.4,71.94,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.51,1,0
21099,54.79,55,76.25,73.36,71.94,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.53,1,0
21100,54.77,55,76.49,73.41,71.94,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.54,1,0
21101,54.72,55,76.71,73.45,71.94,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21102,54.89,55,76.87,73.49,71.95,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21103,54.85,55,77.2,73.59,71.97,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21104,54.86,55,77.65,73.71,71.99,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21105,54.96,55,77.87,73.79,72.0,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.53,1,0
21106,54.94,55,77.81,73.8,72.02,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.52,1,0
21107,54.97,55,77.8,73.82,72.03,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.49,1,0
21108,55.09,55,77.42,73.74,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
21109,55.14,55,77.48,73.75,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.43,1,0
21110,55.19,55,77.68,73.81,72.05,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.39,1,0
21111,55.28,55,77.71,73.82,72.05,0.71,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.36,1,0
21112,55.25,55,77.5,73.76,72.05,0.71,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.33,1,0
21113,55.26,55,77.39,73.73,72.05,0.71,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.3,1,0
21114,55.35,55,77.28,73.69,72.04,0.71,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.29,1,0
21115,55.34,55,77.4,73.72,72.04,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.29,1,0
21116,55.29,55,77.33,73.7,72.03,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.29,1,0
21117,55.36,55,77.38,73.71,72.02,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.3,1,0
21118,55.37,55,77.5,73.73,72.02,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.3,1,0
21119,55.3,55,77.8,73.81,72.01,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.31,1,0
21120,55.17,55,77.8,73.8,72.01,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.32,1,0
21121,55.19,55,77.82,73.81,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.33,1,0
21122,55.16,55,77.92,73.83,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.34,1,0
21123,55.07,55,77.56,73.73,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.35,1,0
21124,55.1,55,77.41,73.7,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.37,1,0
21125,55.1,55,77.49,73.72,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.38,1,0
21126,55.0,55,77.7,73.77,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.39,1,0
21127,54.97,55,77.65,73.76,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.39,1,0
21128,55.02,55,77.45,73.71,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.4,1,0
21129,54.96,55,77.47,73.71,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21130,54.98,55,77.53,73.73,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21131,55.08,55,77.78,73.79,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21132,54.99,55,77.4,73.7,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.42,1,0
21133,54.99,55,77.17,73.64,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.42,1,0
21134,55.05,55,77.14,73.63,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.42,1,0
21135,54.97,55,77.31,73.67,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.42,1,0
21136,55.07,55,77.29,73.67,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.42,1,0
21137,54.92,55,77.54,73.73,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21138,54.84,55,77.64,73.76,72.0,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21139,55.04,55,77.74,73.78,71.99,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21140,54.87,55,77.91,73.82,71.98,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.41,1,0
21141,54.94,55,77.71,73.75,71.96,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.43,1,0
21142,54.73,55,77.4,73.65,71.94,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.45,1,0
21143,54.64,55,76.97,73.53,71.93,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.49,1,0
21144,54.59,55,76.93,73.53,71.93,0.72,0.57,0.4,0.4,0.6,0.49,0.0,1.4,1.52,1,0
21145,54.57,55,77.08,73.57,71.94,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.54,1,0
21146,54.61,55,77.4,73.64,71.95,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21147,54.61,55,77.49,73.66,71.95,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21148,54.68,55,77.3,73.62,71.96,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21149,54.67,55,77.27,73.62,71.97,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21150,54.74,55,77.24,73.63,71.98,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.54,1,0
21151,54.74,55,77.27,73.65,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.53,1,0
21152,54.83,55,77.15,73.64,72.01,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.52,1,0
21153,54.88,55,77.3,73.69,72.01,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.5,1,0
21154,54.98,55,77.39,73.72,72.02,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.48,1,0
21155,55.04,55,77.51,73.75,72.03,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
21156,55.05,55,77.63,73.78,72.03,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.43,1,0
21157,55.05,55,77.75,73.81,72.03,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
21158,55.09,55,77.71,73.8,72.03,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.39,1,0
21159,55.11,55,77.67,73.78,72.02,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.37,1,0
21160,55.15,55,77.62,73.75,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.37,1,0
21161,55.02,55,77.25,73.64,71.97,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,0
21162,54.92,55,76.88,73.52,71.95,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
21163,54.9,55,76.7,73.47,71.94,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
21164,54.82,55,76.85,73.52,71.95,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.48,1,0
21165,54.78,55,76.86,73.52,71.95,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.51,1,0
21166,54.76,55,76.83,73.5,71.95,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.53,1,0
21167,54.77,55,76.73,73.48,71.96,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.54,1,0
21168,54.73,55,76.93,73.54,71.97,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21169,54.72,55,77.14,73.6,71.99,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21170,54.85,55,77.31,73.65,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.54,1,0
21171,54.86,55,77.3,73.67,72.01,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.53,1,0
21172,54.92,55,77.11,73.63,72.01,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.52,1,0
21173,54.94,55,76.78,73.54,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.51,1,0
21174,55.01,55,76.74,73.53,71.99,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.5,1,0
21175,54.95,55,76.7,73.51,71.98,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.51,1,0
21176,54.9,55,76.6,73.47,71.97,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.52,1,0
21177,54.85,55,76.56,73.45,71.97,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.53,1,0
21178,54.84,55,76.71,73.49,71.98,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.54,1,0
21179,54.91,55,76.89,73.55,71.99,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.54,1,0
21180,54.93,55,76.99,73.58,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.53,1,0
21181,55.03,55,77.2,73.65,72.01,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.52,1,0
21182,54.97,55,77.44,73.73,72.02,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.51,1,0
21183,55.05,55,77.58,73.77,72.03,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.49,1,0
21184,55.16,55,77.81,73.84,72.04,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.47,1,0
21185,55.15,55,77.75,73.83,72.05,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
21186,55.13,55,77.81,73.84,72.05,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.41,1,0
21187,55.29,55,77.88,73.86,72.05,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.39,1,0
21188,55.12,55,77.92,73.87,72.05,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.37,1,0
21189,55.19,55,77.82,73.84,72.04,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.35,1,0
21190,55.18,55,77.45,73.72,72.01,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.34,1,0
21191,54.99,55,77.19,73.64,71.99,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.36,1,0
21192,55.09,55,77.42,73.69,71.99,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,0
21193,54.94,55,77.47,73.71,71.99,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.4,1,0
21194,54.98,55,77.55,73.73,71.99,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.42,1,0
21195,55.03,55,77.63,73.74,71.98,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.43,1,0
21196,54.87,55,77.6,73.72,71.97,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
21197,54.84,55,77.7,73.75,71.97,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.47,1,0
21198,54.83,55,77.83,73.79,71.98,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.49,1,0
21199,54.83,55,78.02,73.85,71.98,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.49,1,0
21200,54.87,55,78.11,73.87,71.99,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.5,1,0
21201,54.88,55,78.08,73.87,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.5,1,0
21202,54.96,55,78.13,73.89,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.49,1,0
21203,54.86,55,78.14,73.9,72.01,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.48,1,0
21204,54.9,55,78.0,73.86,72.01,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.47,1,0
21205,54.92,55,77.69,73.78,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.46,1,0
21206,54.95,55,77.85,73.82,72.01,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
21207,54.94,55,77.92,73.83,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
21208,54.96,55,78.01,73.85,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
21209,54.84,55,78.13,73.89,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
21210,54.96,55,78.07,73.87,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
21211,55.0,55,78.03,73.86,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
21212,54.89,55,78.09,73.88,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
21213,54.92,55,78.07,73.87,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.43,1,0
21214,54.92,55,78.0,73.86,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.43,1,0
21215,55.01,55,77.87,73.82,72.0,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.43,1,0
21216,54.91,55,77.7,73.76,71.98,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.43,1,0
21217,54.91,55,77.59,73.72,71.97,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.45,1,0
21218,54.9,55,77.37,73.65,71.95,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.47,1,0
21219,54.76,55,77.21,73.6,71.94,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.5,1,0
21220,54.69,55,77.16,73.57,71.94,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.53,1,0
21221,54.68,55,77.23,73.58,71.94,0.72,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21222,54.66,55,77.23,73.56,71.94,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.55,1,0
21223,54.64,55,77.39,73.6,71.95,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.55,1,0
21224,54.72,55,77.56,73.65,71.97,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.55,1,0
21225,54.78,55,77.74,73.71,71.98,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.55,1,0
21226,54.77,55,77.68,73.71,71.99,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.54,1,0
21227,54.85,55,77.68,73.72,71.99,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.53,1,0
21228,54.85,55,77.71,73.74,72.0,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.52,1,0
21229,54.92,55,77.82,73.79,72.01,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.5,1,0
21230,54.97,55,77.73,73.79,72.02,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.49,1,0
21231,55.09,55,77.78,73.82,72.03,0.71,0.57,0.4,0.4,0.6,0.47,0.0,1.4,1.47,1,0
21232,55.21,55,77.88,73.85,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.44,1,0
21233,55.21,55,78.05,73.89,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.42,1,0
21234,55.19,55,78.08,73.9,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.39,1,0
21235,55.27,55,78.19,73.93,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.37,1,0
21236,55.28,55,78.3,73.96,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.35,1,0
21237,55.38,55,78.51,74.02,72.04,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.34,1,0
21238,55.29,55,78.48,73.95,71.96,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.33,1,0
21239,55.15,55,78.24,73.75,71.79,0.71,0.57,0.4,0.4,0.6,0.48,0.0,1.4,1.38,1,0
21240,56.98,55,78.08,71.97,71.71,0.0,0.0,0.0,0.0,1.0,0.08,0.0,1.4,0.41,0,0
21241,61.69,55,77.97,71.97,71.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.14,0,0
21242,63.07,55,77.78,73.41,71.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.03,0,0
