,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
3429,70.55,50.0,86.0,64.24,70.02,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3430,70.58,50.0,86.0,64.24,70.06,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3431,70.61,50.0,86.0,64.24,70.03,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3432,70.66,50.0,86.0,64.24,70.06,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3433,70.67,50.0,86.0,64.24,70.12,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3434,70.71,50.0,86.0,64.24,70.15,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3435,70.75,50.0,86.0,64.93,70.2,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3436,70.79,50.0,86.0,64.93,70.25,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3437,70.82,50.0,86.0,64.93,70.29,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3438,70.87,50.0,86.0,64.93,70.32,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3439,70.9,50.0,86.0,64.93,70.35,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3440,70.94,50.0,86.0,64.93,70.38,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3441,70.97,50.0,86.0,64.93,70.4,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3442,71.0,50.0,86.0,64.93,70.44,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3443,71.02,50.0,86.0,64.93,70.47,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3444,71.07,50.0,85.53,64.93,70.54,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3445,71.11,50.0,85.53,64.93,70.58,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3446,71.14,50.0,85.37,64.93,70.62,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3447,71.18,50.0,85.37,64.93,70.67,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3448,71.22,50.0,85.37,64.93,70.8,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3449,71.27,50.0,84.53,64.93,70.89,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3450,71.34,50.0,84.53,65.62,70.94,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3451,71.4,50.0,84.53,65.62,70.94,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3452,71.43,50.0,84.53,65.62,70.92,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3453,71.48,50.0,83.37,65.62,71.0,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3454,71.53,50.0,83.37,65.62,71.04,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3455,71.55,50.0,83.37,65.62,71.08,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3456,71.59,50.0,83.37,65.62,71.12,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3457,71.64,50.0,81.69,65.62,71.17,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3458,71.69,50.0,81.69,65.62,71.22,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3459,71.72,50.0,81.69,65.62,71.22,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3460,71.76,50.0,81.69,65.62,71.27,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3461,71.79,50.0,80.41,65.62,71.29,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3462,71.81,50.0,80.41,65.62,71.32,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3463,71.87,50.0,80.41,65.62,71.39,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3464,71.9,50.0,79.17,65.62,71.53,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3465,71.97,50.0,79.17,66.7,71.64,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3466,72.03,50.0,79.17,66.7,71.66,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3467,72.08,50.0,77.67,66.7,71.66,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3468,72.12,50.0,77.67,66.7,71.61,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3469,72.15,50.0,77.67,66.7,71.63,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3470,72.17,50.0,76.34,66.7,71.75,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3471,72.23,50.0,76.34,66.7,71.8,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3472,72.27,50.0,76.34,66.7,71.81,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3473,72.3,50.0,74.69,66.7,71.85,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3474,72.35,50.0,74.69,66.7,71.94,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3475,72.39,50.0,74.69,66.7,72.02,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3476,72.43,50.0,73.54,66.7,72.01,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3477,72.47,50.0,73.54,66.7,72.02,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3478,72.5,50.0,73.54,66.7,72.0,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3479,72.55,50.0,71.47,66.7,72.02,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3480,72.57,50.0,71.47,66.75,72.11,0.5,0.15,1.0,0.0,0.0,0.0,1,0
3481,72.62,50.0,71.47,66.75,72.14,0.5,0.214022845,1.0,0.0,0.0,0.0,1,0
3482,72.63,50.0,69.93,66.75,72.26,0.5,0.46158005,1.0,0.0,0.0,0.0,1,0
3483,72.6,50.0,69.93,66.75,72.22,0.5,0.46158005,1.0,0.0,0.0,0.0,1,0
3484,72.52,50.0,69.93,66.75,72.2,0.5,0.458504317,1.0,0.0,0.0,0.0,1,0
3485,72.44,50.0,67.86,66.75,72.17,0.5,0.43318867,1.0,0.0,0.0,0.0,1,0
3486,72.36,50.0,67.86,66.75,72.12,0.5,0.43318867,1.0,0.0,0.0,0.0,1,0
3487,72.3,50.0,67.86,66.75,72.13,0.5,0.43318867,1.0,0.0,0.0,0.0,1,0
3488,72.27,50.0,67.86,66.75,72.2,0.5,0.759105185,0.696045132,0.151977433,0.0,0.0,1,0
3489,72.24,50.0,65.62,66.75,71.02,0.5,1.0,0.03831775,0.4808411,0.0,0.0,1,0
3490,72.23,50.0,65.62,66.75,69.09,0.5,1.0,0.03831775,0.4808411,0.0,0.0,1,0
3491,72.18,50.0,65.62,66.75,68.05,0.5,1.0,0.042841711,0.478579121,0.0,0.0,1,0
3492,72.09,50.0,63.73,66.75,67.72,0.5,1.0,0.08767005,0.45616497,0.0,0.0,1,0
3493,71.96,50.0,63.73,66.75,67.48,0.5,1.0,0.08767005,0.45616497,0.0,0.0,1,0
3494,71.82,50.0,63.73,66.75,67.14,0.5,1.0,0.018264594,0.490867702,0.325912393,0.0,1,0
3495,71.57,50.0,61.94,67.56,66.24,0.5,1.0,0.0,0.5,0.57085892,0.0,1,0
3496,70.56,50.0,61.94,67.56,65.76,0.5,1.0,0.0,0.5,0.57085892,0.0,1,0
3497,67.71,50.0,61.94,67.56,65.76,0.5,1.0,0.0,0.5,0.572002435,0.0,1,0
3498,64.67,50.0,60.2,67.56,65.82,0.5,1.0,0.0,0.5,0.58333363,0.0,1,0
3499,62.42,50.0,60.2,67.56,65.98,0.5,1.0,0.0,0.5,0.58333363,0.0,1,0
3500,61.0,50.0,60.2,67.56,66.25,0.5,1.0,0.220970383,0.38951481,0.311535051,0.0,1,0
3501,60.38,50.0,60.13,67.56,67.62,0.5,1.0,0.81473999,0.09263,0.0,0.0,1,0
3502,61.03,50.0,60.13,67.56,69.11,0.5,1.0,0.81473999,0.09263,0.0,0.0,1,0
3503,62.44,50.0,60.13,67.56,69.5,0.5,1.0,0.81473999,0.09263,0.0,0.0,1,0
3504,64.0,50.0,60.13,67.56,68.79,0.5,1.0,0.357837977,0.321581108,0.0,0.0,1,0
3505,65.33,50.0,61.96,67.56,67.33,0.5,1.0,0.0334398,0.48328011,0.0,0.0,1,0
3506,66.45,50.0,61.96,67.56,66.44,0.5,1.0,0.0334398,0.48328011,0.0,0.0,1,0
3507,67.25,50.0,61.96,67.56,66.33,0.5,1.0,0.0334398,0.48328011,0.0,0.0,1,0
3508,67.87,50.0,61.96,67.56,66.21,0.5,1.0,0.005851965,0.497074019,0.150495629,0.0,1,0
3509,68.27,50.0,62.6,67.56,66.59,0.5,1.0,0.0,0.5,0.40098415,0.0,1,0
3510,67.75,50.0,62.6,67.63,66.95,0.5,1.0,0.0,0.5,0.40098415,0.0,1,0
3511,66.41,50.0,62.6,67.63,66.72,0.5,1.0,0.0,0.5,0.357694074,0.0,1,0
3512,64.8,50.0,62.19,67.63,66.79,0.5,1.0,0.0,0.5,0.3092939,0.0,1,0
3513,63.68,50.0,62.19,67.63,66.83,0.5,1.0,0.0,0.5,0.305487778,0.0,1,0
3514,63.01,50.0,61.77,67.63,66.4,0.5,1.0,0.0,0.5,0.21794697,0.0,1,0
3515,62.98,50.0,61.77,67.63,66.48,0.5,1.0,0.0,0.5,0.198009443,0.0,1,0
3516,63.47,50.0,62.03,67.63,66.84,0.5,1.0,0.0,0.5,0.05844675,0.0,1,0
3517,64.32,50.0,62.03,67.63,66.83,0.5,1.0,0.0,0.5,0.05844675,0.0,1,0
3518,65.35,50.0,62.03,67.63,66.72,0.5,1.0,0.0,0.5,0.171984543,0.0,1,0
3519,66.26,50.0,62.47,67.63,67.08,0.5,1.0,0.0,0.5,0.28290363,0.0,1,0
3520,66.73,50.0,62.47,67.63,66.94,0.5,1.0,0.0,0.5,0.28290363,0.0,1,0
3521,66.78,50.0,62.47,67.63,66.92,0.5,1.0,0.0,0.5,0.30958345,0.0,1,0
3522,66.52,50.0,62.46,67.63,66.84,0.5,1.0,0.0,0.5,0.49914352,0.0,1,0
3523,64.83,50.0,62.46,67.63,66.59,0.5,1.0,0.0,0.5,0.49914352,0.0,1,0
3524,62.35,50.0,62.46,67.63,66.34,0.5,1.0,0.0,0.5,0.469877974,0.0,1,0
3525,60.29,50.0,61.96,68.01,66.23,0.5,1.0,0.0,0.5,0.01373797,0.0,1,0
3526,59.75,50.0,61.96,68.01,66.41,0.5,1.0,0.0,0.5,0.01373797,0.0,1,0
3527,60.6,50.0,61.96,68.01,66.5,0.5,1.0,0.093979311,0.451353397,0.008128299,0.0,1,0
3528,62.04,50.0,63.44,68.01,67.89,0.5,1.0,0.58530441,0.20734779,0.0,0.0,1,0
3529,63.55,50.0,63.44,68.01,68.34,0.5,1.0,0.58530441,0.20734779,0.0,0.0,1,0
3530,64.91,50.0,63.44,68.01,68.22,0.5,1.0,0.535632141,0.236387624,0.004064371,0.0,1,0
3531,66.03,50.0,64.48,68.01,67.37,0.5,1.0,0.0,0.5,0.0975449,0.0,1,0
3532,66.88,50.0,64.48,68.01,66.42,0.5,1.0,0.0,0.5,0.0975449,0.0,1,0
3533,67.55,50.0,64.48,68.01,66.36,0.5,1.0,0.0,0.5,0.122478427,0.0,1,0
3534,68.02,50.0,64.32,68.01,66.2,0.5,1.0,0.0,0.5,0.40563652,0.0,1,0
3535,67.45,50.0,64.32,68.01,65.97,0.5,1.0,0.0,0.5,0.40563652,0.0,1,0
3536,65.89,50.0,64.32,68.01,66.01,0.5,1.0,0.0,0.5,0.410744717,0.0,1,0
3537,64.28,50.0,63.4,68.01,66.4,0.5,1.0,0.0,0.5,0.34919556,0.0,1,0
3538,63.05,50.0,63.4,68.01,66.27,0.5,1.0,0.0,0.5,0.34919556,0.0,1,0
3539,62.27,50.0,63.4,68.01,65.94,0.5,1.0,0.000202634,0.499898683,0.307876371,0.0,1,0
3540,61.9,50.0,63.05,68.27,66.09,0.5,1.0,0.00486321,0.4975684,0.0,0.0,1,0
3541,62.36,50.0,63.05,68.27,66.66,0.5,1.0,0.00486321,0.4975684,0.0,0.0,1,0
3542,63.44,50.0,63.05,68.27,67.35,0.5,1.0,0.019362074,0.490318965,0.007556802,0.0,1,0
3543,64.71,50.0,63.93,68.27,67.44,0.5,1.0,0.0,0.5,0.12954517,0.0,1,0
3544,65.89,50.0,63.93,68.27,67.2,0.5,1.0,0.0,0.5,0.12954517,0.0,1,0
3545,66.87,50.0,63.93,68.27,66.97,0.5,1.0,0.0,0.5,0.12954517,0.0,1,0
3546,67.63,50.0,63.93,68.27,67.02,0.5,1.0,0.0,0.5,0.423240093,0.0,1,0
3547,67.49,50.0,63.34,68.27,66.76,0.5,1.0,0.0,0.5,0.6756179,0.0,1,0
3548,64.64,50.0,63.34,68.27,67.1,0.5,1.0,0.0,0.5,0.6756179,0.0,1,0
3549,61.04,50.0,63.34,68.27,67.15,0.5,1.0,0.012678361,0.49366082,0.641150017,0.0,1,0
3550,58.54,50.0,62.43,68.27,67.88,0.5,1.0,0.30428066,0.34785969,0.0,0.0,1,0
3551,57.86,50.0,62.43,68.27,67.68,0.5,1.0,0.31612722,0.341936409,0.0,0.0,1,0
3552,58.95,50.0,63.04,68.27,67.84,0.5,1.0,0.50736454,0.24631773,0.0,0.0,1,0
3553,60.69,50.0,63.04,68.27,67.74,0.5,1.0,0.50736454,0.24631773,0.0,0.0,1,0
3554,62.48,50.0,63.04,68.27,67.7,0.5,1.0,0.582333346,0.20883333,0.0,0.0,1,0
3555,64.0,50.0,64.17,69.27,66.87,0.5,1.0,0.23115557,0.38442223,0.0,0.0,1,0
3556,65.28,50.0,64.17,69.27,67.06,0.5,1.0,0.23115557,0.38442223,0.0,0.0,1,0
3557,66.31,50.0,64.17,69.27,66.8,0.5,1.0,0.062810482,0.468594763,0.087444359,0.0,1,0
3558,67.11,50.0,64.82,69.27,66.96,0.5,1.0,0.0,0.5,0.24464226,0.0,1,0
3559,67.59,50.0,64.82,69.27,67.34,0.5,1.0,0.0,0.5,0.24464226,0.0,1,0
3560,67.85,50.0,64.82,69.27,67.59,0.5,1.0,0.0,0.5,0.376143983,0.0,1,0
3561,67.41,50.0,63.93,69.27,67.4,0.5,1.0,0.0,0.5,0.56998825,0.0,1,0
3562,65.15,50.0,63.93,69.27,66.97,0.5,1.0,0.0,0.5,0.56998825,0.0,1,0
3563,62.69,50.0,63.93,69.27,66.86,0.5,1.0,0.0,0.5,0.276325255,0.0,1,0
3564,61.3,50.0,62.42,69.27,67.58,0.5,1.0,0.0,0.5,0.06112453,0.0,1,0
3565,61.59,50.0,62.42,69.27,67.44,0.5,1.0,0.0,0.5,0.06112453,0.0,1,0
3566,62.72,50.0,62.42,69.27,67.22,0.5,1.0,0.0,0.5,0.06112453,0.0,1,0
3567,64.07,50.0,62.42,69.27,67.3,0.5,1.0,0.0,0.5,0.207929961,0.0,1,0
3568,65.2,50.0,62.77,69.27,67.37,0.5,1.0,0.0,0.5,0.3634919,0.0,1,0
3569,65.48,50.0,62.77,69.27,67.66,0.5,1.0,0.0,0.5,0.3634919,0.0,1,0
3570,65.12,50.0,62.77,69.84,67.86,0.5,1.0,0.0,0.5,0.3634919,0.0,1,0
3571,64.39,50.0,62.77,69.84,67.76,0.5,1.0,0.0,0.5,0.422867008,0.0,1,0
3572,63.02,50.0,62.3,69.84,67.51,0.5,1.0,0.0,0.5,0.40499435,0.0,1,0
3573,61.38,50.0,62.3,69.84,67.38,0.5,1.0,0.0,0.5,0.40499435,0.0,1,0
3574,60.03,50.0,62.3,69.84,67.32,0.5,1.0,0.011164936,0.494417532,0.374019745,0.0,1,0
3575,59.27,50.0,62.6,69.84,67.96,0.5,1.0,0.26795847,0.36602077,0.0,0.0,1,0
3576,59.77,50.0,62.6,69.84,67.91,0.5,1.0,0.26795847,0.36602077,0.0,0.0,1,0
3577,61.2,50.0,62.6,69.84,67.69,0.5,1.0,0.267510785,0.366244601,0.0,0.0,1,0
3578,62.88,50.0,63.76,69.84,67.42,0.5,1.0,0.19540064,0.40229969,0.0,0.0,1,0
3579,64.41,50.0,63.76,69.84,67.42,0.5,1.0,0.19540064,0.40229969,0.0,0.0,1,0
3580,65.71,50.0,63.76,69.84,67.19,0.5,1.0,0.094238848,0.453093318,0.116991888,0.0,1,0
3581,66.66,50.0,64.68,69.84,66.69,0.5,1.0,0.0,0.5,0.32257187,0.0,1,0
3582,66.83,50.0,64.68,69.84,66.38,0.5,1.0,0.0,0.5,0.32257187,0.0,1,0
3583,66.36,50.0,64.68,69.84,66.11,0.5,1.0,0.0,0.5,0.336533375,0.0,1,0
3584,65.64,50.0,63.21,69.84,66.28,0.5,1.0,0.0,0.5,0.47114094,0.0,1,0
3585,64.22,50.0,63.21,69.79,66.15,0.5,1.0,0.0,0.5,0.47114094,0.0,1,0
3586,62.62,50.0,63.21,69.79,66.16,0.5,1.0,0.0,0.5,0.47114094,0.0,1,0
3587,61.39,50.0,63.21,69.79,66.42,0.5,1.0,0.0,0.5,0.20785115,0.0,1,0
3588,60.99,50.0,62.53,69.79,66.72,0.5,1.0,0.0,0.5,0.02711073,0.0,1,0
3589,61.7,50.0,62.53,69.79,67.04,0.5,1.0,0.0,0.5,0.02711073,0.0,1,0
3590,62.98,50.0,62.53,69.79,67.48,0.5,1.0,0.0,0.5,0.093685998,0.0,1,0
3591,64.37,50.0,63.09,69.79,67.22,0.5,1.0,0.0,0.5,0.20786753,0.0,1,0
3592,65.53,50.0,63.09,69.79,66.99,0.5,1.0,0.0,0.5,0.20786753,0.0,1,0
3593,66.49,50.0,63.09,69.79,67.23,0.5,1.0,0.0,0.5,0.20786753,0.0,1,0
3594,67.26,50.0,63.09,69.79,67.46,0.5,1.0,0.0,0.5,0.595008751,0.0,1,0
3595,66.64,50.0,62.64,69.79,67.74,0.5,1.0,0.0,0.5,0.83088287,0.0,1,0
3596,63.33,50.0,62.64,69.79,67.52,0.5,1.0,0.0,0.5,0.83088287,0.0,1,0
3597,59.92,50.0,62.64,69.79,67.6,0.5,1.0,0.0,0.5,0.83088287,0.0,1,0
3598,57.7,50.0,62.64,69.79,67.88,0.5,1.0,0.312253524,0.339216526,0.231537615,0.0,1,0
3599,56.79,50.0,62.56,69.79,68.87,0.5,1.0,0.76270325,0.11864838,0.0,0.0,1,0
3600,57.74,50.0,62.56,69.77,69.25,0.5,1.0,0.76270325,0.11864838,0.0,0.0,1,0
3601,59.57,50.0,62.56,69.77,68.94,0.5,1.0,0.800522138,0.099738941,0.0,0.0,1,0
3602,61.54,50.0,63.97,69.77,67.93,0.5,1.0,0.4331992,0.2834004,0.0,0.0,1,0
3603,63.27,50.0,63.97,69.77,67.72,0.5,1.0,0.4331992,0.2834004,0.0,0.0,1,0
3604,64.73,50.0,63.97,69.77,67.61,0.5,1.0,0.41329551,0.293352246,0.012730624,0.0,1,0
3605,65.85,50.0,64.23,69.77,66.74,0.5,1.0,0.0,0.5,0.21823927,0.0,1,0
3606,66.63,50.0,64.23,69.77,66.15,0.5,1.0,0.0,0.5,0.21823927,0.0,1,0
3607,67.14,50.0,64.23,69.77,66.58,0.5,1.0,0.0,0.5,0.254864898,0.0,1,0
3608,67.37,50.0,63.98,69.77,66.74,0.5,1.0,0.0,0.5,0.60428425,0.0,1,0
3609,65.76,50.0,63.98,69.77,66.79,0.5,1.0,0.0,0.5,0.60428425,0.0,1,0
3610,63.15,50.0,63.98,69.77,66.44,0.5,1.0,0.0,0.5,0.60428425,0.0,1,0
3611,61.09,50.0,63.98,69.77,66.06,0.5,1.0,0.0,0.5,0.562001643,0.0,1,0
3612,59.86,50.0,62.19,69.77,65.91,0.5,1.0,0.0,0.5,0.01842335,0.0,1,0
3613,59.85,50.0,62.19,69.77,66.73,0.5,1.0,0.0,0.5,0.01842335,0.0,1,0
3614,60.97,50.0,62.19,69.77,67.16,0.5,1.0,0.0,0.5,0.01842335,0.0,1,0
3615,62.49,50.0,62.19,68.85,67.04,0.5,1.0,0.018454069,0.490371796,0.01327885,0.0,1,0
3616,63.96,50.0,63.74,68.85,66.75,0.5,1.0,0.0,0.5,0.07181951,0.0,1,0
3617,65.21,50.0,63.74,68.85,66.6,0.5,1.0,0.0,0.5,0.07181951,0.0,1,0
3618,66.25,50.0,63.74,68.85,66.65,0.5,1.0,0.0,0.5,0.237730856,0.0,1,0
3619,66.84,50.0,63.61,68.85,66.73,0.5,1.0,0.0,0.5,0.46988693,0.0,1,0
3620,65.94,50.0,63.61,68.85,66.82,0.5,1.0,0.0,0.5,0.480708225,0.0,1,0
3621,63.68,50.0,63.38,68.85,66.8,0.5,1.0,0.0,0.5,0.55645729,0.0,1,0
3622,60.99,50.0,63.38,68.85,66.5,0.5,1.0,0.0,0.5,0.55645729,0.0,1,0
3623,58.84,50.0,63.38,68.85,66.46,0.5,1.0,0.0,0.5,0.551352788,0.0,1,0
3624,57.55,50.0,62.9,68.85,66.5,0.5,1.0,0.0,0.5,0.35227722,0.0,1,0
3625,57.3,50.0,62.9,68.85,66.59,0.5,1.0,0.0,0.5,0.35227722,0.0,1,0
3626,57.71,50.0,62.9,68.85,66.8,0.5,0.847989301,0.530857913,0.234571045,0.155589105,0.0,1,0
3627,58.54,50.0,64.75,68.85,67.76,0.5,0.50912834,1.0,0.0,0.0,0.0,1,0
3628,60.03,50.0,64.75,68.85,68.47,0.5,0.50912834,1.0,0.0,0.0,0.0,1,0
3629,61.69,50.0,64.75,68.85,68.71,0.5,0.802157653,1.0,0.0,0.0,0.0,1,0
3630,63.2,50.0,65.81,68.5,68.71,0.5,0.99443321,1.0,0.0,0.0,0.0,1,0
3631,64.48,50.0,65.81,68.5,68.83,0.5,0.99443321,1.0,0.0,0.0,0.0,1,0
3632,65.49,50.0,65.81,68.5,68.61,0.5,0.998747472,0.596267692,0.201866163,0.000467565,0.0,1,0
3633,66.32,50.0,65.55,68.5,67.61,0.5,1.0,0.0,0.5,0.01122156,0.0,1,0
3634,67.0,50.0,65.55,68.5,66.46,0.5,1.0,0.0,0.5,0.011476309,0.0,1,0
3635,67.57,50.0,64.75,68.5,66.05,0.5,1.0,0.0,0.5,0.04179139,0.0,1,0
3636,68.01,50.0,64.75,68.5,66.27,0.5,1.0,0.0,0.5,0.04179139,0.0,1,0
3637,68.4,50.0,64.75,68.5,66.7,0.5,1.0,0.0,0.5,0.056764722,0.0,1,0
3638,68.76,50.0,62.99,68.5,66.62,0.5,1.0,0.0,0.5,0.29847708,0.0,1,0
3639,68.8,50.0,62.99,68.5,66.49,0.5,1.0,0.0,0.5,0.29847708,0.0,1,0
3640,68.35,50.0,62.99,68.5,66.2,0.5,1.0,0.0,0.5,0.660952572,0.0,1,0
3641,67.03,50.0,60.49,68.5,66.15,0.5,1.0,0.0,0.5,0.97923325,0.0,1,0
3642,63.81,50.0,60.49,68.5,66.14,0.5,1.0,0.0,0.5,0.97923325,0.0,1,0
3643,60.55,50.0,60.49,68.5,66.7,0.5,1.0,0.0,0.5,0.583853677,0.0,1,0
3644,58.23,50.0,58.95,68.5,66.51,0.5,1.0,0.0,0.5,0.31050398,0.0,1,0
3645,57.54,50.0,58.95,67.47,66.08,0.5,1.0,0.0,0.5,0.31050398,0.0,1,0
3646,57.96,50.0,58.95,67.47,66.22,0.5,1.0,0.0,0.5,0.31050398,0.0,1,0
3647,58.69,50.0,58.95,67.47,66.66,0.5,1.0,0.032411889,0.48352258,0.076960651,0.0,1,0
3648,59.81,50.0,61.36,67.47,66.64,0.5,1.0,0.03757215,0.48121391,0.0,0.0,1,0
3649,61.34,50.0,61.36,67.47,66.62,0.5,1.0,0.03757215,0.48121391,0.0,0.0,1,0
3650,62.94,50.0,61.36,67.47,66.79,0.5,1.0,0.018729353,0.490851376,0.075391404,0.0,1,0
3651,64.34,50.0,62.98,67.47,66.67,0.5,1.0,0.0,0.5,0.22856043,0.0,1,0
3652,65.37,50.0,62.98,67.47,66.43,0.5,1.0,0.0,0.5,0.22856043,0.0,1,0
3653,66.06,50.0,62.98,67.47,65.85,0.5,1.0,0.0,0.5,0.379358355,0.0,1,0
3654,65.88,50.0,62.94,67.47,65.79,0.5,1.0,0.0,0.5,0.53085835,0.0,1,0
3655,64.01,50.0,62.94,67.47,66.17,0.5,1.0,0.0,0.5,0.53085835,0.0,1,0
3656,61.93,50.0,62.94,67.47,66.29,0.5,1.0,0.0,0.5,0.531502307,0.0,1,0
3657,60.41,50.0,62.31,67.47,66.39,0.5,1.0,0.0,0.5,0.6081332,0.0,1,0
3658,59.42,50.0,62.31,67.47,66.39,0.5,1.0,0.0,0.5,0.6081332,0.0,1,0
3659,58.82,50.0,62.31,67.47,66.42,0.5,1.0,0.021539901,0.48923005,0.477212187,0.0,1,0
3660,58.6,50.0,62.77,67.86,66.99,0.5,1.0,0.51695763,0.24152119,0.0,0.0,1,0
3661,59.27,50.0,62.77,67.86,67.24,0.5,1.0,0.51695763,0.24152119,0.0,0.0,1,0
3662,60.69,50.0,62.77,67.86,67.26,0.5,1.0,0.528973185,0.236507189,0.0,0.0,1,0
3663,62.21,50.0,63.41,67.86,66.56,0.5,1.0,0.29338236,0.35330883,0.0,0.0,1,0
3664,63.64,50.0,63.41,67.86,66.44,0.5,1.0,0.29338236,0.35330883,0.0,0.0,1,0
3665,64.86,50.0,63.41,67.86,66.67,0.5,1.0,0.29338236,0.35330883,0.0,0.0,1,0
3666,65.84,50.0,63.41,67.86,66.48,0.5,1.0,0.143848859,0.428075573,0.16407093,0.0,1,0
3667,66.52,50.0,63.62,67.86,65.52,0.5,1.0,0.0,0.5,0.43091431,0.0,1,0
3668,66.15,50.0,63.62,67.86,65.74,0.5,1.0,0.0,0.5,0.43091431,0.0,1,0
3669,64.68,50.0,63.62,67.86,66.25,0.5,1.0,0.0,0.5,0.432987431,0.0,1,0
3670,62.78,50.0,62.04,67.86,66.85,0.5,1.0,0.0,0.5,0.48066921,0.0,1,0
3671,60.89,50.0,62.04,67.86,67.21,0.5,1.0,0.0,0.5,0.48066921,0.0,1,0
3672,59.39,50.0,62.04,67.86,66.88,0.5,1.0,0.0,0.5,0.48066921,0.0,1,0
3673,58.44,50.0,62.04,67.86,66.52,0.5,1.0,0.199936913,0.400031545,0.262994869,0.0,1,0
3674,58.23,50.0,62.22,67.86,67.18,0.5,1.0,0.66235214,0.16882395,0.0,0.0,1,0
3675,59.26,50.0,62.22,68.04,67.94,0.5,1.0,0.66235214,0.16882395,0.0,0.0,1,0
3676,60.87,50.0,62.22,68.04,67.65,0.5,1.0,0.66235214,0.16882395,0.0,0.0,1,0
3677,62.46,50.0,62.22,68.04,67.22,0.5,1.0,0.20422617,0.397886916,0.031746811,0.0,1,0
3678,63.79,50.0,62.74,68.04,65.92,0.5,1.0,0.0,0.5,0.09666887,0.0,1,0
3679,64.86,50.0,62.74,68.04,64.87,0.5,1.0,0.0,0.5,0.09666887,0.0,1,0
3680,65.67,50.0,62.74,68.04,64.92,0.5,1.0,0.0,0.5,0.09666887,0.0,1,0
3681,66.29,50.0,62.84,68.04,64.96,0.5,1.0,0.0,0.5,0.194413259,0.0,1,0
3682,66.79,50.0,62.84,68.04,65.43,0.5,1.0,0.0,0.5,0.19523464,0.0,1,0
3683,67.21,50.0,62.84,68.04,65.2,0.5,1.0,0.0,0.5,0.229960651,0.0,1,0
3684,67.4,50.0,61.51,68.04,64.96,0.5,1.0,0.0,0.5,0.51578243,0.0,1,0
3685,66.21,50.0,61.51,68.04,65.29,0.5,1.0,0.0,0.5,0.51578243,0.0,1,0
3686,64.05,50.0,61.51,68.04,65.73,0.5,1.0,0.0,0.5,0.51578243,0.0,1,0
